"componentType","logicalName","displayName","sourcePath","parent","dependencies","rootComponent","dataType","requiredLevel","description","domain","targetSolution","disposition","rationale","licenceReview","maturityReview","sourceOnly"
"ChoiceOption","cr7e8_claimtype:100000002","Liability","Entities/cr7e8_Claim/Entity.xml","cr7e8_Claim.cr7e8_claimtype","","False","","","","Service and case management","crmshow_DataModel","Redesign","Claim must become an Account-owned, externally referenced thin projection rather than a Contact-owned CRM record.","Investigate","Not required","True"
"ChoiceOption","cr7e8_claimtype:100000003","Personal Accident","Entities/cr7e8_Claim/Entity.xml","cr7e8_Claim.cr7e8_claimtype","","False","","","","Service and case management","crmshow_DataModel","Redesign","Claim must become an Account-owned, externally referenced thin projection rather than a Contact-owned CRM record.","Investigate","Not required","True"
"ChoiceOption","cr7e8_claimtype:100000004","Other","Entities/cr7e8_Claim/Entity.xml","cr7e8_Claim.cr7e8_claimtype","","False","","","","Service and case management","crmshow_DataModel","Redesign","Claim must become an Account-owned, externally referenced thin projection rather than a Contact-owned CRM record.","Investigate","Not required","True"
"DataverseSearch","525a0ec0-5f69-f111-ab0c-7ced8d703047","525a0ec0-5f69-f111-ab0c-7ced8d703047","dvtablesearchs/525a0ec0-5f69-f111-ab0c-7ced8d703047/dvtablesearch.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearch","c9891b87-b368-f111-a825-7ced8d6e82b9","c9891b87-b368-f111-a825-7ced8d6e82b9","dvtablesearchs/c9891b87-b368-f111-a825-7ced8d6e82b9/dvtablesearch.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","148b2e78-0b6b-f111-ab0c-000d3a3839bf","148b2e78-0b6b-f111-ab0c-000d3a3839bf","dvtablesearchentities/148b2e78-0b6b-f111-ab0c-000d3a3839bf/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","40fe633d-6069-f111-ab0c-7ced8d703047","40fe633d-6069-f111-ab0c-7ced8d703047","dvtablesearchentities/40fe633d-6069-f111-ab0c-7ced8d703047/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","535a0ec0-5f69-f111-ab0c-7ced8d703047","535a0ec0-5f69-f111-ab0c-7ced8d703047","dvtablesearchentities/535a0ec0-5f69-f111-ab0c-7ced8d703047/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","7880dcbe-0b6b-f111-ab0c-000d3a3839bf","7880dcbe-0b6b-f111-ab0c-000d3a3839bf","dvtablesearchentities/7880dcbe-0b6b-f111-ab0c-000d3a3839bf/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","7a80dcbe-0b6b-f111-ab0c-000d3a3839bf","7a80dcbe-0b6b-f111-ab0c-000d3a3839bf","dvtablesearchentities/7a80dcbe-0b6b-f111-ab0c-000d3a3839bf/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","9d45ab66-0b6b-f111-ab0c-000d3a3839bf","9d45ab66-0b6b-f111-ab0c-000d3a3839bf","dvtablesearchentities/9d45ab66-0b6b-f111-ab0c-000d3a3839bf/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","ca891b87-b368-f111-a825-7ced8d6e82b9","ca891b87-b368-f111-a825-7ced8d6e82b9","dvtablesearchentities/ca891b87-b368-f111-a825-7ced8d6e82b9/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","cb891b87-b368-f111-a825-7ced8d6e82b9","cb891b87-b368-f111-a825-7ced8d6e82b9","dvtablesearchentities/cb891b87-b368-f111-a825-7ced8d6e82b9/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","cc891b87-b368-f111-a825-7ced8d6e82b9","cc891b87-b368-f111-a825-7ced8d6e82b9","dvtablesearchentities/cc891b87-b368-f111-a825-7ced8d6e82b9/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","e5da4692-c868-f111-a825-70a8a59a6865","e5da4692-c868-f111-a825-70a8a59a6865","dvtablesearchentities/e5da4692-c868-f111-a825-70a8a59a6865/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","e84c99e0-5f69-f111-ab0c-7ced8d703047","e84c99e0-5f69-f111-ab0c-7ced8d703047","dvtablesearchentities/e84c99e0-5f69-f111-ab0c-7ced8d703047/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"DataverseSearchEntity","fa1094c8-5f69-f111-ab0c-7ced8d703047","fa1094c8-5f69-f111-ab0c-7ced8d703047","dvtablesearchentities/fa1094c8-5f69-f111-ab0c-7ced8d703047/dvtablesearchentity.xml","","","False","","","","Foundation and shared configuration","crmshow_Foundation","Investigate","Validate the environment-level configuration independently before adopting it.","Investigate","Not required","True"
"Entity","Account","Account","Entities/Account/Entity.xml","","","True","","","","Party, household, and relationship","crmshow_DataModel","Refactor","Reuse native party tables while rebuilding only approved extensions and role relationships.","Investigate","Not required","True"
"Entity","Contact","Contact","Entities/Contact/Entity.xml","","","True","","","","Party, household, and relationship","crmshow_DataModel","Refactor","Reuse native party tables while rebuilding only approved extensions and role relationships.","Investigate","Not required","True"
"Entity","cr7e8_broker","Broker","Entities/cr7e8_broker/Entity.xml","","","True","","","","Party, household, and relationship","crmshow_DataModel","Redesign","Broker is an Account type with dated relationship and ownership roles, not a parallel party table.","Investigate","Not required","True"
"Entity","cr7e8_campaign","Kampagne","Entities/cr7e8_campaign/Entity.xml","","","True","","","","Marketing, consent, and journeys","crmshow_Marketing","Redesign","Validate against native Customer Insights - Journeys and consent-per-contact-per-channel before rebuilding custom campaign artefacts.","Required","Not required","True"
"Entity","cr7e8_Claim","Claim","Entities/cr7e8_Claim/Entity.xml","","","True","","","","Service and case management","crmshow_DataModel","Redesign","Claim must become an Account-owned, externally referenced thin projection rather than a Contact-owned CRM record.","Investigate","Not required","True"
"Entity","cr7e8_household","Household","Entities/cr7e8_household/Entity.xml","","","True","","","","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Entity","cr7e8_offer","Offer","Entities/cr7e8_offer/Entity.xml","","","True","","","","Sales and opportunity management","crmshow_DataModel","Redesign","Rebuild around native Lead and Opportunity; offer or quote data remains an externally referenced projection.","Investigate","Not required","True"
"Entity","cr7e8_policy","Policy","Entities/cr7e8_policy/Entity.xml","","","True","","","","Policy, claim, quote, and insured-object projections","crmshow_DataModel","Redesign","Policy must be a thin Account-owned projection with external system and external reference keys.","Investigate","Not required","True"
"Entity","Incident","Case","Entities/Incident/Entity.xml","","","True","","","","Service and case management","crmshow_DataModel","Refactor","Retain the service requirement but rebuild through native Customer Service configuration and governed extensions.","Investigate","Not required","True"
"Entity","Lead","Lead","Entities/Lead/Entity.xml","","","True","","","","Sales and opportunity management","crmshow_DataModel","Redesign","Rebuild around native Lead and Opportunity; offer or quote data remains an externally referenced projection.","Investigate","Not required","True"
"Entity","msdyn_ocliveworkitem","Conversation","Entities/msdyn_ocliveworkitem/Entity.xml","","","True","","","","Service and case management","crmshow_DataModel","Refactor","Retain the service requirement but rebuild through native Customer Service configuration and governed extensions.","Investigate","Not required","True"
